GOV_CODE,GOV_NAME,DEPT_CODE,DEPT_NAME,VILL_CODE,VILL_NAME,HOD_CODE,HOD_NAME,SECT_CODE,SECT_NAME
1,محافظة العاصمة,1,اراضي عمان,1,عمان,1,عرجان,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,2,قطنة الشمالي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,3,قطنة الجنوبي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,4,جرينين الشرقي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,5,جرينين الغربي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,6,جرينين الجنوبي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,7,الطهطور الشمالي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,8,العبارة,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,9,الطهطور الجنوبي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,10,ظهر الطهطور,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,11,وادي السلط,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,12,اللويبدة الشمالي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,13,الشميساني,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,14,اللويبدة الوسطاني,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,15,اللويبدة الشرقي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,16,اللويبدة الغربي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,17,الملفوف الشمالي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,18,وادي صقره,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,19,ام اذينه الشمالي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,20,ام اذينه الجنوبي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,21,ام اذينه,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,22,الملفوف الشرقي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,23,الملفوف الغربي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,24,العماوي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,25,عبدون الشمالي الشرقي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,26,عبدون الشمالي الغربي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,27,عبدون,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,28,خربة عبدون,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,29,عبدون الوسطاني,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,30,عبدون الجنوبي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,31,حنيكين,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,32,خريطه,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,32,خريطه,218,نظام لوحات
1,محافظة العاصمة,1,اراضي عمان,1,عمان,32,خريطه,219,نظام لوحات
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,1,اللويبدة
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,2,جبل عمان الجديد
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,3,جبل الطهطور
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,4,جبل القلعه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,5,الشارع الهاشمي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,6,الهاشميه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,7,جبل خريطه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,8,المحطه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,9,راس العين
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,10,الاشرفيه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,11,شارع الامير طلال
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,12,جبل النظيف
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,13,شارع السلط
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,14,الكسارات
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,15,المصدار
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,16,الرسيسيه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,17,الاشرفيه الشرقي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,18,جبل الجوفه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,19,جبل الجوفه الغربي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,20,راس وادي سرور
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,21,خالد بن الوليد
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,22,وادي سرور الغربي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,23,العماوي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,24,العقيلي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,25,طريق ناعور الغربي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,26,طريق ناعور الشرقي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,27,طريق ناعور الجنوبي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,28,عليوي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,29,جوادبك
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,30,المهاجرين الغربي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,31,المهاجرين الشرقي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,32,ملفوف المهاجرين
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,33,سينما بسمان
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,34,البتراء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,35,الامانه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,36,سينما الاردن
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,37,سينما زهران
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,38,سينما الحسين
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,39,القيسيه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,40,البنك الاهلي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,41,الشابسوغ
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,42,الابزاخ
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,43,ابو طالب
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,44,القصر الابيض
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,45,العزيزيه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,46,القبرطاي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,47,خرفان الشرقي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,48,خرفان الغربي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,49,الشنقيطي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,50,الزهراء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,51,البريد
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,52,الجوفه السفلي
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,53,الخلايله
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,54,المعانيه
1,محافظة العاصمة,1,اراضي عمان,1,عمان,33,المدينه,55,مدرسة المطران
1,محافظة العاصمة,1,اراضي عمان,1,عمان,34,ام تينه الشمالي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,35,ام تينه الجنوبي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,36,ابو حليوي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,37,الذراع الشمالي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,38,الذراع الغربي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,39,الذراع الوسطاني,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,40,جحره الشمالي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,41,ام صويوينه الشمالي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,42,ام صويوينه الجنوبي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,43,ام صويوينه الوسطى,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,44,ام صويوينه الغربي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,45,الحمرانيه,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,46,الذراع الشرقي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,47,طيحين الشرقي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,48,طيحين الغربي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,49,المقابلين الشرقي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,50,المقابلين الغربي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,51,جحره الجنوبي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,52,مرج الحمام الشرقي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,53,قطعة حميد,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,54,مرج الحمام الوسطاني,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,55,مرج الحمام الشمالي,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,56,رجم عميش,0,جدول الأحياء
1,محافظة العاصمة,1,اراضي عمان,1,عمان,57,مرج الحمام الغربي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,1,خربة الصيرة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,2,الكرسي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,2,الكرسي,7,السنادسه
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,2,الكرسي,8,القيسيه
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,3,حنوطيا,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,4,ام السماق الشمالي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,5,البلد,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,5,البلد,1,النزهه
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,5,البلد,2,الرشيد
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,5,البلد,3,الكمال
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,5,البلد,4,الميدان
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,5,البلد,5,الاشرفية
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,5,البلد,6,الينابيع
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,6,ام الجمال و المدق,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,7,الجندويل,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,8,خربة ساره,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,9,ام السماق الجنوبي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,10,مربعة موسى,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,11,حنو الصويفية,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,12,الرونق,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,13,السهل,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,14,الدربيات,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,15,خربة الصويفية,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,15,خربة الصويفية,7,الخربه
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,16,دير غبار,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,17,الدمينة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,18,حجار النوابلسه,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,19,الظهير,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,20,حجرا,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,21,حي الحسين الشمالي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,22,حي الحسين الشرقي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,23,حي الحسين الغربي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,62,وادي السير,184,--,0,--
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,1,القصير,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,1,القصير,1,المدرسة
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,2,الطبقة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,2,الطبقة,43,نظام لوحات
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,3,خربة السعادة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,4,المشبك,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,5,القريعه,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,6,الدبه,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,6,الدبه,44,نظام لوحات
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,7,القصبات,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,7,القصبات,1,السنابل
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,7,القصبات,2,الالمانية
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,8,الرجاحة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,9,الحدو الرملي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,10,القليلات,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,11,البحيرة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,12,فراويت المناصير,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,63,البحاث,20,الرفاعي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,1,ام فروة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,2,السليحات,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,2,السليحات,1,شديد
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,3,ابوالنعير,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,4,الحكر,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,5,البيطار,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,6,صلخد,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,7,الحمير و البصة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,7,الحمير و البصة,1,شديد
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,7,الحمير و البصة,2,النمر
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,7,الحمير و البصة,3,المهيرات
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,8,البرذون,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,9,المعلقة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,64,البصه,10,الذراع,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,1,الرباحية الشمالية,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,1,الرباحية الشمالية,2,الصابر
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,2,حمرة الزيود,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,3,الرباحية الجنوبية,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,3,الرباحية الجنوبية,1,عمر
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,4,ابو مفراز,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,5,الشراب,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,5,الشراب,3,الجبالي
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,6,الغروس الشرقي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,7,الغروس الغربي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,8,القبه,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,9,راس خلف,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,10,الحديب,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,11,الميسر,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,12,ابو مخيمر,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,13,بئر السبيل,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,14,الكاشف,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,15,زبدا,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,16,ام عبهره,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,17,الرقيقة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,18,الثغرة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,19,الكرم,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,20,ربوع الصليمون,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,21,ام قلعات,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,65,بلال,22,ريما,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,1,ام انجاصة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,2,الامير,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,3,العميريه و الفحص,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,3,العميريه و الفحص,1,البرج الاثري
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,3,العميريه و الفحص,2,الجامع
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,3,العميريه و الفحص,3,الكهوف
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,3,العميريه و الفحص,25,نظام لوحات
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,4,ابو السمسم,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,4,ابو السمسم,24,نظام لوحات
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,5,السرو والجمارة,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,5,السرو والجمارة,23,نظام لوحات
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,6,قصر الامير,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,7,الصليبي,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,8,ام المدارس,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,9,فراويت الفقهاء,0,جدول الأحياء
1,محافظة العاصمة,2,اراضي غرب عمان,66,عراق الامير,10,حمرة الفقهاء,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,1,ابو مرهف,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,2,الجبيهه,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,3,عين ام جوزه,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,4,سلطاني السلط,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,5,البياض,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,6,البلد,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,6,البلد,1,عمر بن الخطاب
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,6,البلد,2,خالد بن الوليد
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,6,البلد,3,اليرموك
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,6,البلد,4,ابو بكر
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,6,البلد,5,العين
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,7,ام زعروره,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,8,المتربه,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,9,ام تينه,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,10,ظهر صويلح,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,11,المنش,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,12,ام بطيمة الشمالي,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,13,عرقوب خلدا,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,14,خلدا,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,15,ام الاشبال,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,16,ام بطيمة الجنوبي,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,17,عين البيضاء,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,109,صويلح,18,تلعة الزاغة,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,110,ابو حامد,1,عين التيس,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,110,ابو حامد,2,سنينة ابو حامد,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,110,ابو حامد,2,سنينة ابو حامد,1,طارق
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,1,المربط,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,2,ام رجم ومرج الصانع,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,3,الوسية,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,4,الهربج,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,4,الهربج,1,خالد بن الوليد
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,5,البلد,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,5,البلد,1,زيد بن حارثة
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,5,البلد,2,جعفر الطيار
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,5,البلد,3,عبدالله بن رواحة
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,6,ام رخم,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,7,المقرن,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,8,ام بطمة,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,9,المدورة,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,111,ابو نصير,10,اصهي الفقير،,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,1,ابو العوف,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,2,الحلوق,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,3,جذر البلد,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,3,جذر البلد,1,الزيتونه
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,3,جذر البلد,2,الجامع
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,3,جذر البلد,3,البلديه
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,4,الجبيهه الشرقي,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,5,الجبيهه الغربي,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,6,خربة مسلم,0,جدول الأحياء
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,6,خربة مسلم,23,نظام لوحات
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,6,خربة مسلم,24,نظام لوحات
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,6,خربة مسلم,25,نظام لوحات
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,6,خربة مسلم,26,نظام لوحات
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,6,خربة مسلم,27,نظام لوحات
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,6,خربة مسلم,28,نظام لوحات
1,محافظة العاصمة,4,اراضي شمال عمان,112,الجبيهه,6,خربة مسلم,29,نظام لوحات
